rfp_id,model,score_clean,score_start,score_middle,score_end,delta_start,delta_middle,delta_end,rank_stable_start,rank_stable_middle,rank_stable_end
RFP_1986,SBERT MPNet (sem-only),0.6902300119400024,0.636267900466919,0.5444192290306091,0.5394942760467529,-0.053962111473083496,-0.1458107829093933,-0.1507357358932495,False,False,False
RFP_1986,SBERT MiniLM-L6,0.6233285665512085,0.6310343742370605,0.5887134671211243,0.5809431672096252,0.007705807685852051,-0.03461509943008423,-0.04238539934158325,True,True,False
RFP_1986,TF-IDF + Cosine,0.11703343689441681,0.0725642740726471,0.057644229382276535,0.07264605909585953,-0.044469162821769714,-0.059389207512140274,-0.04438737779855728,True,True,True
RFP_1986,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1986,Exact Structured,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.0,0.0,0.0,True,True,True
RFP_1986,Hybrid (Ours),0.6142165064811707,0.5948476195335388,0.5677510499954224,0.5669928193092346,-0.019368886947631836,-0.04646545648574829,-0.047223687171936035,True,True,True
RFP_1987,SBERT MPNet (sem-only),0.7016539573669434,0.6673804521560669,0.6163832545280457,0.6096309423446655,-0.034273505210876465,-0.0852707028388977,-0.09202301502227783,False,False,False
RFP_1987,SBERT MiniLM-L6,0.669685423374176,0.6419033408164978,0.6125205159187317,0.5516446828842163,-0.027782082557678223,-0.057164907455444336,-0.11804074048995972,False,False,False
RFP_1987,TF-IDF + Cosine,0.13125942647457123,0.08222534507513046,0.06276606023311615,0.07642397284507751,-0.049034081399440765,-0.06849336624145508,-0.05483545362949371,True,True,True
RFP_1987,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1987,Exact Structured,0.9230769276618958,0.9230769276618958,0.9230769276618958,0.9230769276618958,0.0,0.0,0.0,True,True,True
RFP_1987,Hybrid (Ours),0.6470248103141785,0.6042330265045166,0.5960550904273987,0.6131329536437988,-0.042791783809661865,-0.050969719886779785,-0.03389185667037964,True,True,True
RFP_1988,SBERT MPNet (sem-only),0.6807031035423279,0.6534789800643921,0.6050621271133423,0.6294134855270386,-0.02722412347793579,-0.0756409764289856,-0.05128961801528931,True,False,False
RFP_1988,SBERT MiniLM-L6,0.6751877665519714,0.6292974948883057,0.5818935036659241,0.6014202237129211,-0.04589027166366577,-0.09329426288604736,-0.07376754283905029,True,False,False
RFP_1988,TF-IDF + Cosine,0.03625907748937607,0.024008452892303467,0.050885383039712906,0.06457362323999405,-0.012250624597072601,0.014626305550336838,0.02831454575061798,True,False,False
RFP_1988,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1988,Exact Structured,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.0,0.0,0.0,True,True,True
RFP_1988,Hybrid (Ours),0.7384487390518188,0.7225858569145203,0.7073166966438293,0.7190186381340027,-0.015862882137298584,-0.031132042407989502,-0.019430100917816162,True,True,True
RFP_1989,SBERT MPNet (sem-only),0.6837449073791504,0.6345097422599792,0.5664829015731812,0.5875971913337708,-0.04923516511917114,-0.11726200580596924,-0.09614771604537964,True,True,True
RFP_1989,SBERT MiniLM-L6,0.5611962080001831,0.5190436244010925,0.5226477384567261,0.5154851675033569,-0.042152583599090576,-0.03854846954345703,-0.04571104049682617,False,False,False
RFP_1989,TF-IDF + Cosine,0.09747599810361862,0.06918728351593018,0.05161315202713013,0.0607605054974556,-0.028288714587688446,-0.045862846076488495,-0.036715492606163025,True,True,True
RFP_1989,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1989,Exact Structured,0.75,0.75,0.75,0.75,0.0,0.0,0.0,True,True,True
RFP_1989,Hybrid (Ours),0.7417539954185486,0.719542920589447,0.7054382562637329,0.7112835645675659,-0.022211074829101562,-0.036315739154815674,-0.030470430850982666,True,True,True
RFP_1990,SBERT MPNet (sem-only),0.7200909852981567,0.6130753755569458,0.5840941071510315,0.6543652415275574,-0.10701560974121094,-0.13599687814712524,-0.06572574377059937,False,True,True
RFP_1990,SBERT MiniLM-L6,0.6279409527778625,0.64439457654953,0.6033203601837158,0.5736239552497864,0.01645362377166748,-0.02462059259414673,-0.05431699752807617,True,False,False
RFP_1990,TF-IDF + Cosine,0.12061695754528046,0.073397196829319,0.05812760442495346,0.07509731501340866,-0.047219760715961456,-0.062489353120326996,-0.045519642531871796,True,True,True
RFP_1990,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1990,Exact Structured,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.0,0.0,0.0,True,True,True
RFP_1990,Hybrid (Ours),0.8122230768203735,0.7800345420837402,0.7815213799476624,0.7986142635345459,-0.0321885347366333,-0.03070169687271118,-0.013608813285827637,True,True,True
RFP_1991,SBERT MPNet (sem-only),0.6885331869125366,0.6462472081184387,0.6152343153953552,0.6250861287117004,-0.0422859787940979,-0.0732988715171814,-0.06344705820083618,True,True,True
RFP_1991,SBERT MiniLM-L6,0.6451184153556824,0.6461219191551208,0.5652353763580322,0.5611246228218079,0.0010035037994384766,-0.07988303899765015,-0.08399379253387451,False,False,False
RFP_1991,TF-IDF + Cosine,0.10961374640464783,0.07387055456638336,0.05757101625204086,0.07119996845722198,-0.035743191838264465,-0.052042730152606964,-0.03841377794742584,True,True,True
RFP_1991,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1991,Exact Structured,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,0.0,0.0,True,True,True
RFP_1991,Hybrid (Ours),0.4782336950302124,0.447816401720047,0.4291195571422577,0.4439500868320465,-0.030417293310165405,-0.04911413788795471,-0.034283608198165894,True,True,True
RFP_1992,SBERT MPNet (sem-only),0.7586528062820435,0.6999139785766602,0.6171953678131104,0.6409121751785278,-0.0587388277053833,-0.1414574384689331,-0.11774063110351562,True,False,False
RFP_1992,SBERT MiniLM-L6,0.6622281074523926,0.6535844802856445,0.6421455144882202,0.5978330969810486,-0.008643627166748047,-0.020082592964172363,-0.064395010471344,True,False,True
RFP_1992,TF-IDF + Cosine,0.08493638783693314,0.04211307317018509,0.08156841993331909,0.11071763932704926,-0.04282331466674805,-0.003367967903614044,0.02578125149011612,True,True,True
RFP_1992,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1992,Exact Structured,0.5833333134651184,0.5833333134651184,0.5833333134651184,0.5833333134651184,0.0,0.0,0.0,True,True,True
RFP_1992,Hybrid (Ours),0.4932571053504944,0.466829776763916,0.45070207118988037,0.46130532026290894,-0.02642732858657837,-0.042555034160614014,-0.03195178508758545,True,True,True
RFP_1993,SBERT MPNet (sem-only),0.6685366034507751,0.5864011645317078,0.5394631624221802,0.5978336930274963,-0.08213543891906738,-0.12907344102859497,-0.07070291042327881,False,False,True
RFP_1993,SBERT MiniLM-L6,0.5693995356559753,0.5463798642158508,0.5283070802688599,0.5253790020942688,-0.02301967144012451,-0.04109245538711548,-0.04402053356170654,False,False,False
RFP_1993,TF-IDF + Cosine,0.09474296867847443,0.057207368314266205,0.0445675328373909,0.055901430547237396,-0.03753560036420822,-0.05017543584108353,-0.03884153813123703,True,True,True
RFP_1993,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1993,Exact Structured,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.0,0.0,0.0,True,True,True
RFP_1993,Hybrid (Ours),0.6876614689826965,0.6634873151779175,0.6582453846931458,0.6721073985099792,-0.024174153804779053,-0.02941608428955078,-0.015554070472717285,True,True,True
RFP_1994,SBERT MPNet (sem-only),0.6669001579284668,0.556284487247467,0.6023999452590942,0.6384990215301514,-0.11061567068099976,-0.06450021266937256,-0.02840113639831543,False,False,False
RFP_1994,SBERT MiniLM-L6,0.6103194952011108,0.6369554996490479,0.5818950533866882,0.5148611664772034,0.02663600444793701,-0.028424441814422607,-0.09545832872390747,True,False,False
RFP_1994,TF-IDF + Cosine,0.0778159499168396,0.04967014864087105,0.03737541288137436,0.04426049068570137,-0.02814580127596855,-0.04044053703546524,-0.03355545923113823,True,True,True
RFP_1994,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1994,Exact Structured,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0,0.0,0.0,True,True,True
RFP_1994,Hybrid (Ours),0.7348003387451172,0.7014235258102417,0.7054275870323181,0.7177122235298157,-0.03337681293487549,-0.029372751712799072,-0.017088115215301514,False,False,True
RFP_1995,SBERT MPNet (sem-only),0.7244081497192383,0.6914198398590088,0.6261407732963562,0.6222019195556641,-0.03298830986022949,-0.09826737642288208,-0.10220623016357422,False,False,False
RFP_1995,SBERT MiniLM-L6,0.6544557213783264,0.6881090402603149,0.6630012392997742,0.5366581678390503,0.033653318881988525,0.008545517921447754,-0.11779755353927612,False,False,True
RFP_1995,TF-IDF + Cosine,0.10484691709280014,0.05995592102408409,0.044153496623039246,0.05591368302702904,-0.04489099606871605,-0.060693420469760895,-0.0489332340657711,True,True,True
RFP_1995,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_1995,Exact Structured,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.0,0.0,0.0,True,True,True
RFP_1995,Hybrid (Ours),0.6937949657440186,0.6721014380455017,0.6526026129722595,0.6586158275604248,-0.021693527698516846,-0.04119235277175903,-0.03517913818359375,False,True,True
RFP_1996,SBERT MPNet (sem-only),0.7233879566192627,0.6172192096710205,0.5534559488296509,0.6233515739440918,-0.10616874694824219,-0.16993200778961182,-0.1000363826751709,False,False,True
RFP_1996,SBERT MiniLM-L6,0.6153014898300171,0.5687022805213928,0.5268451571464539,0.5468971729278564,-0.04659920930862427,-0.08845633268356323,-0.06840431690216064,True,False,True
RFP_1996,TF-IDF + Cosine,0.0884842798113823,0.05059165135025978,0.04028620198369026,0.053668420761823654,-0.03789262846112251,-0.04819807782769203,-0.03481585904955864,True,True,True
RFP_1996,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1996,Exact Structured,0.7692307829856873,0.7692307829856873,0.7692307829856873,0.7692307829856873,0.0,0.0,0.0,True,True,True
RFP_1996,Hybrid (Ours),0.5539589524269104,0.5329352617263794,0.5213298201560974,0.5358349084854126,-0.021023690700531006,-0.03262913227081299,-0.018124043941497803,False,False,False
RFP_1997,SBERT MPNet (sem-only),0.6956866979598999,0.579935610294342,0.5455181002616882,0.6180530786514282,-0.11575108766555786,-0.15016859769821167,-0.07763361930847168,False,False,True
RFP_1997,SBERT MiniLM-L6,0.6040306091308594,0.5895602107048035,0.5512848496437073,0.5391545295715332,-0.014470398426055908,-0.0527457594871521,-0.06487607955932617,True,True,True
RFP_1997,TF-IDF + Cosine,0.05210975185036659,0.032728247344493866,0.026439256966114044,0.03349343687295914,-0.019381504505872726,-0.025670494884252548,-0.018616314977407455,True,True,True
RFP_1997,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1997,Exact Structured,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0,0.0,0.0,True,True,True
RFP_1997,Hybrid (Ours),0.7049599289894104,0.6927546858787537,0.6865323781967163,0.6955450177192688,-0.012205243110656738,-0.018427550792694092,-0.009414911270141602,True,True,True
RFP_1998,SBERT MPNet (sem-only),0.7232661247253418,0.6256158947944641,0.5654791593551636,0.5730448961257935,-0.09765022993087769,-0.15778696537017822,-0.15022122859954834,True,False,False
RFP_1998,SBERT MiniLM-L6,0.6036354899406433,0.6085180640220642,0.533047080039978,0.537345290184021,0.0048825740814208984,-0.07058840990066528,-0.06629019975662231,False,False,False
RFP_1998,TF-IDF + Cosine,0.1361045241355896,0.07390471547842026,0.08626420795917511,0.11651340126991272,-0.06219980865716934,-0.04984031617641449,-0.01959112286567688,True,False,False
RFP_1998,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1998,Exact Structured,0.75,0.75,0.75,0.75,0.0,0.0,0.0,True,True,True
RFP_1998,Hybrid (Ours),0.6560112237930298,0.6304208040237427,0.6253415942192078,0.6343622803688049,-0.02559041976928711,-0.03066962957382202,-0.021648943424224854,False,False,False
RFP_1999,SBERT MPNet (sem-only),0.7004194259643555,0.6067909002304077,0.5746147036552429,0.6110954284667969,-0.09362852573394775,-0.12580472230911255,-0.0893239974975586,False,False,False
RFP_1999,SBERT MiniLM-L6,0.6583795547485352,0.6239835023880005,0.5770438313484192,0.570766806602478,-0.03439605236053467,-0.08133572340011597,-0.08761274814605713,True,True,False
RFP_1999,TF-IDF + Cosine,0.07430494576692581,0.06432521343231201,0.0874437689781189,0.10792539268732071,-0.0099797323346138,0.013138823211193085,0.0336204469203949,False,False,False
RFP_1999,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_1999,Exact Structured,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.0,0.0,0.0,True,True,True
RFP_1999,Hybrid (Ours),0.6252421140670776,0.5794957280158997,0.5714229941368103,0.5972582101821899,-0.04574638605117798,-0.053819119930267334,-0.027983903884887695,True,True,True
RFP_2000,SBERT MPNet (sem-only),0.7541785836219788,0.6850683689117432,0.5845680832862854,0.6234968304634094,-0.0691102147102356,-0.16961050033569336,-0.13068175315856934,False,False,True
RFP_2000,SBERT MiniLM-L6,0.6471805572509766,0.6088926196098328,0.48952731490135193,0.48912352323532104,-0.0382879376411438,-0.15765324234962463,-0.15805703401565552,True,True,True
RFP_2000,TF-IDF + Cosine,0.08259367197751999,0.046963371336460114,0.036840055137872696,0.04856017231941223,-0.035630300641059875,-0.04575361683964729,-0.03403349965810776,True,True,True
RFP_2000,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2000,Exact Structured,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0,True,True,True
RFP_2000,Hybrid (Ours),0.669510006904602,0.6512840390205383,0.6205239295959473,0.6329723596572876,-0.01822596788406372,-0.048986077308654785,-0.03653764724731445,True,True,True
RFP_2001,SBERT MPNet (sem-only),0.8098177909851074,0.7122635245323181,0.5846909284591675,0.6694450378417969,-0.0975542664527893,-0.22512686252593994,-0.14037275314331055,True,False,False
RFP_2001,SBERT MiniLM-L6,0.7452538013458252,0.7275037169456482,0.6772236227989197,0.6713495850563049,-0.017750084400177002,-0.06803017854690552,-0.07390421628952026,False,False,False
RFP_2001,TF-IDF + Cosine,0.3403431177139282,0.20802615582942963,0.16439008712768555,0.2160271555185318,-0.1323169618844986,-0.17595303058624268,-0.12431596219539642,True,True,True
RFP_2001,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,False
RFP_2001,Exact Structured,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.0,0.0,0.0,True,True,True
RFP_2001,Hybrid (Ours),0.6713235378265381,0.6662618517875671,0.6299527287483215,0.6553789973258972,-0.005061686038970947,-0.04137080907821655,-0.01594454050064087,True,True,True
RFP_2002,SBERT MPNet (sem-only),0.6506644487380981,0.6139236092567444,0.5680457949638367,0.5898796319961548,-0.03674083948135376,-0.08261865377426147,-0.06078481674194336,True,False,False
RFP_2002,SBERT MiniLM-L6,0.6471497416496277,0.6345736384391785,0.5984101891517639,0.559950053691864,-0.012576103210449219,-0.04873955249786377,-0.08719968795776367,False,False,False
RFP_2002,TF-IDF + Cosine,0.03375524282455444,0.02088993415236473,0.01683681271970272,0.021847665309906006,-0.012865308672189713,-0.016918430104851723,-0.011907577514648438,True,True,True
RFP_2002,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2002,Exact Structured,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,0.0,0.0,True,True,True
RFP_2002,Hybrid (Ours),0.6385942101478577,0.6234170198440552,0.6022060513496399,0.6117819547653198,-0.01517719030380249,-0.03638815879821777,-0.026812255382537842,True,True,True
RFP_2003,SBERT MPNet (sem-only),0.7012636065483093,0.6303701400756836,0.5833262205123901,0.6312536597251892,-0.07089346647262573,-0.11793738603591919,-0.07000994682312012,True,True,True
RFP_2003,SBERT MiniLM-L6,0.660017192363739,0.6690416932106018,0.5868788957595825,0.5552206039428711,0.009024500846862793,-0.0731382966041565,-0.10479658842086792,True,False,False
RFP_2003,TF-IDF + Cosine,0.03643360361456871,0.06975160539150238,0.0550125427544117,0.023124556988477707,0.03331800177693367,0.018578939139842987,-0.013309046626091003,False,False,True
RFP_2003,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2003,Exact Structured,0.5454545617103577,0.5454545617103577,0.5454545617103577,0.5454545617103577,0.0,0.0,0.0,True,True,True
RFP_2003,Hybrid (Ours),0.6271633505821228,0.6069309711456299,0.5979897379875183,0.6091411113739014,-0.02023237943649292,-0.029173612594604492,-0.018022239208221436,True,False,True
RFP_2004,SBERT MPNet (sem-only),0.7259453535079956,0.6521678566932678,0.5962052345275879,0.6146731376647949,-0.07377749681472778,-0.12974011898040771,-0.11127221584320068,False,False,False
RFP_2004,SBERT MiniLM-L6,0.6531534790992737,0.6493340134620667,0.5764981508255005,0.5468800663948059,-0.0038194656372070312,-0.0766553282737732,-0.10627341270446777,True,True,True
RFP_2004,TF-IDF + Cosine,0.07700258493423462,0.042224034667015076,0.0325247086584568,0.04291490837931633,-0.03477855026721954,-0.04447787627577782,-0.03408767655491829,True,True,True
RFP_2004,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2004,Exact Structured,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.0,0.0,0.0,True,True,True
RFP_2004,Hybrid (Ours),0.5899918079376221,0.5598022937774658,0.5356638431549072,0.5453000068664551,-0.03018951416015625,-0.054327964782714844,-0.04469180107116699,True,True,True
RFP_2005,SBERT MPNet (sem-only),0.7351523637771606,0.5374747514724731,0.5160094499588013,0.6447068452835083,-0.1976776123046875,-0.21914291381835938,-0.09044551849365234,False,False,True
RFP_2005,SBERT MiniLM-L6,0.6055402755737305,0.5767021179199219,0.5416314005851746,0.5314702391624451,-0.028838157653808594,-0.06390887498855591,-0.0740700364112854,False,False,False
RFP_2005,TF-IDF + Cosine,0.07032816857099533,0.04750768840312958,0.08742942661046982,0.10682115703821182,-0.022820480167865753,0.017101258039474487,0.03649298846721649,True,True,True
RFP_2005,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2005,Exact Structured,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.0,0.0,0.0,True,True,True
RFP_2005,Hybrid (Ours),0.792246401309967,0.7449413537979126,0.7432483434677124,0.7761655449867249,-0.04730504751205444,-0.04899805784225464,-0.016080856323242188,True,True,True
RFP_2006,SBERT MPNet (sem-only),0.7108622193336487,0.5838974714279175,0.5952647924423218,0.6377217173576355,-0.1269647479057312,-0.1155974268913269,-0.07314050197601318,False,False,False
RFP_2006,SBERT MiniLM-L6,0.5936251878738403,0.5430919528007507,0.5318547487258911,0.5550532341003418,-0.0505332350730896,-0.06177043914794922,-0.038571953773498535,False,False,False
RFP_2006,TF-IDF + Cosine,0.11580725014209747,0.0720200389623642,0.05551202967762947,0.07178961485624313,-0.043787211179733276,-0.060295220464468,-0.04401763528585434,True,True,True
RFP_2006,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2006,Exact Structured,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.0,0.0,0.0,True,True,True
RFP_2006,Hybrid (Ours),0.5786905288696289,0.5409834980964661,0.5380568504333496,0.5472567081451416,-0.03770703077316284,-0.0406336784362793,-0.031433820724487305,False,False,False
RFP_2007,SBERT MPNet (sem-only),0.735962450504303,0.6692007780075073,0.6277158260345459,0.6303695440292358,-0.06676167249679565,-0.10824662446975708,-0.10559290647506714,False,False,False
RFP_2007,SBERT MiniLM-L6,0.7427617311477661,0.7350667715072632,0.6840616464614868,0.6092725992202759,-0.00769495964050293,-0.0587000846862793,-0.13348913192749023,True,False,True
RFP_2007,TF-IDF + Cosine,0.045229412615299225,0.031227415427565575,0.025083063170313835,0.03099825046956539,-0.01400199718773365,-0.02014634944498539,-0.014231162145733833,True,True,True
RFP_2007,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,False
RFP_2007,Exact Structured,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0,0.0,0.0,True,True,True
RFP_2007,Hybrid (Ours),0.7558181285858154,0.7490078210830688,0.7361517548561096,0.7329789996147156,-0.006810307502746582,-0.01966637372970581,-0.022839128971099854,True,True,True
RFP_2008,SBERT MPNet (sem-only),0.6944239139556885,0.615392804145813,0.5206577777862549,0.589747965335846,-0.07903110980987549,-0.1737661361694336,-0.10467594861984253,False,False,False
RFP_2008,SBERT MiniLM-L6,0.6197522878646851,0.5675651431083679,0.5289426445960999,0.5727890133857727,-0.05218714475631714,-0.0908096432685852,-0.046963274478912354,False,False,False
RFP_2008,TF-IDF + Cosine,0.12287888675928116,0.0746786817908287,0.057614631950855255,0.07348297536373138,-0.048200204968452454,-0.0652642548084259,-0.049395911395549774,True,True,True
RFP_2008,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2008,Exact Structured,0.7692307829856873,0.7692307829856873,0.7692307829856873,0.7692307829856873,0.0,0.0,0.0,True,True,True
RFP_2008,Hybrid (Ours),0.707463800907135,0.6799553632736206,0.6550010442733765,0.6783818006515503,-0.027508437633514404,-0.052462756633758545,-0.029082000255584717,True,False,False
RFP_2009,SBERT MPNet (sem-only),0.6550796031951904,0.5907747149467468,0.549955427646637,0.5840884447097778,-0.0643048882484436,-0.10512417554855347,-0.0709911584854126,False,False,False
RFP_2009,SBERT MiniLM-L6,0.5928074717521667,0.6299488544464111,0.6306771636009216,0.561815083026886,0.037141382694244385,0.03786969184875488,-0.03099238872528076,False,False,True
RFP_2009,TF-IDF + Cosine,0.12347843497991562,0.0729658305644989,0.05864262953400612,0.0756271556019783,-0.05051260441541672,-0.0648358054459095,-0.04785127937793732,True,True,True
RFP_2009,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2009,Exact Structured,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0,0.0,0.0,True,True,True
RFP_2009,Hybrid (Ours),0.731564998626709,0.7097898125648499,0.7107981443405151,0.7054845690727234,-0.02177518606185913,-0.020766854286193848,-0.026080429553985596,True,True,True
RFP_2010,SBERT MPNet (sem-only),0.6803942918777466,0.6429706811904907,0.5859977602958679,0.6187292337417603,-0.03742361068725586,-0.09439653158187866,-0.06166505813598633,False,False,False
RFP_2010,SBERT MiniLM-L6,0.6457104682922363,0.642047643661499,0.5926744341850281,0.5600600242614746,-0.0036628246307373047,-0.05303603410720825,-0.08565044403076172,True,True,False
RFP_2010,TF-IDF + Cosine,0.07973212748765945,0.04750235378742218,0.08830015361309052,0.11387013643980026,-0.032229773700237274,0.00856802612543106,0.03413800895214081,True,False,False
RFP_2010,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2010,Exact Structured,0.8461538553237915,0.8461538553237915,0.8461538553237915,0.8461538553237915,0.0,0.0,0.0,True,True,True
RFP_2010,Hybrid (Ours),0.6171292066574097,0.6083866357803345,0.5855098366737366,0.5962821245193481,-0.008742570877075195,-0.031619369983673096,-0.020847082138061523,True,True,True
RFP_2011,SBERT MPNet (sem-only),0.776520848274231,0.6593019962310791,0.638925313949585,0.6459425687789917,-0.11721885204315186,-0.137595534324646,-0.13057827949523926,False,False,True
RFP_2011,SBERT MiniLM-L6,0.6624436974525452,0.6410548090934753,0.5997276306152344,0.5947973728179932,-0.021388888359069824,-0.06271606683731079,-0.067646324634552,False,False,False
RFP_2011,TF-IDF + Cosine,0.16832150518894196,0.11856793612241745,0.09520833939313889,0.11669272929430008,-0.049753569066524506,-0.07311316579580307,-0.051628775894641876,True,True,True
RFP_2011,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2011,Exact Structured,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,0.0,0.0,True,True,True
RFP_2011,Hybrid (Ours),0.49806612730026245,0.4728737473487854,0.4653426706790924,0.4684301018714905,-0.02519237995147705,-0.032723456621170044,-0.029636025428771973,True,True,True
RFP_2012,SBERT MPNet (sem-only),0.6704901456832886,0.5853882431983948,0.5975173711776733,0.614228367805481,-0.0851019024848938,-0.07297277450561523,-0.05626177787780762,False,False,False
RFP_2012,SBERT MiniLM-L6,0.6509793996810913,0.6407395601272583,0.6219567656517029,0.595472514629364,-0.010239839553833008,-0.029022634029388428,-0.055506885051727295,True,True,True
RFP_2012,TF-IDF + Cosine,0.12216970324516296,0.07695884257555008,0.05978640541434288,0.07546491175889969,-0.045210860669612885,-0.062383297830820084,-0.046704791486263275,True,True,True
RFP_2012,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2012,Exact Structured,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0,0.0,0.0,True,True,True
RFP_2012,Hybrid (Ours),0.710418701171875,0.6712552309036255,0.6653636693954468,0.6773701310157776,-0.03916347026824951,-0.04505503177642822,-0.03304857015609741,True,True,True
RFP_2013,SBERT MPNet (sem-only),0.7080138325691223,0.5180716514587402,0.5055714249610901,0.6154245138168335,-0.18994218111038208,-0.20244240760803223,-0.09258931875228882,False,False,True
RFP_2013,SBERT MiniLM-L6,0.6180468797683716,0.5872959494590759,0.554064154624939,0.5521108508110046,-0.030750930309295654,-0.06398272514343262,-0.06593602895736694,False,False,False
RFP_2013,TF-IDF + Cosine,0.05756543204188347,0.03584948554635048,0.028140494599938393,0.03467835113406181,-0.02171594649553299,-0.029424937441945076,-0.022887080907821655,True,True,True
RFP_2013,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,True
RFP_2013,Exact Structured,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.0,0.0,0.0,True,True,True
RFP_2013,Hybrid (Ours),0.6042296886444092,0.5500403046607971,0.5482023358345032,0.5717281103134155,-0.05418938398361206,-0.056027352809906006,-0.03250157833099365,False,False,True
RFP_2014,SBERT MPNet (sem-only),0.7008905410766602,0.5654535293579102,0.5413856506347656,0.6004506349563599,-0.13543701171875,-0.15950489044189453,-0.10043990612030029,True,False,True
RFP_2014,SBERT MiniLM-L6,0.6079593300819397,0.5591912269592285,0.47418200969696045,0.5308104753494263,-0.04876810312271118,-0.13377732038497925,-0.07714885473251343,False,False,True
RFP_2014,TF-IDF + Cosine,0.05651449039578438,0.03408961370587349,0.025899605825543404,0.03276371955871582,-0.02242487668991089,-0.030614884570240974,-0.023750770837068558,True,True,True
RFP_2014,BM25 (Okapi),1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,True
RFP_2014,Exact Structured,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.0,0.0,0.0,True,True,True
RFP_2014,Hybrid (Ours),0.595637857913971,0.5532225370407104,0.5456594228744507,0.567565381526947,-0.0424153208732605,-0.049978435039520264,-0.028072476387023926,True,True,True
